Date,Open,High,Low,Close,Adj Close,Volume
2021-10-13,86158.000000,86800.000000,85440.000000,86106.546875,85793.367188,11972
2021-10-14,86335.000000,86600.000000,84999.898438,85166.453125,84856.703125,7265
2021-10-18,85300.000000,86900.000000,84000.000000,84314.101563,84007.453125,20490
2021-10-19,84839.000000,85176.250000,82589.351563,83013.203125,82711.281250,15834
2021-10-20,83150.000000,83382.453125,81000.000000,82516.546875,82216.437500,28021
2021-10-21,83278.796875,83399.953125,80900.546875,81091.453125,80796.515625,18125
2021-10-22,81100.046875,82273.250000,80080.000000,80800.398438,80506.531250,24048
2021-10-25,81499.953125,81499.953125,79016.453125,79429.453125,79140.554688,19941
2021-10-26,79500.000000,80500.000000,79283.703125,80093.750000,79802.445313,7847
2021-10-27,80494.000000,80575.000000,79200.000000,79372.796875,79084.125000,6723
2021-10-28,79373.000000,79709.203125,77300.000000,77609.351563,77327.070313,12606
2021-10-29,77999.953125,78400.000000,76650.000000,77308.148438,77026.984375,9403
2021-11-01,77694.000000,78978.148438,77250.000000,78741.046875,78454.648438,7650
2021-11-02,78350.000000,79390.000000,78350.000000,78585.203125,78299.382813,6829
2021-11-03,78860.000000,79190.000000,77800.000000,77968.898438,77685.320313,7732
2021-11-04,78375.000000,78633.953125,78100.046875,78412.500000,78127.304688,1245
2021-11-08,78880.000000,80308.000000,78550.000000,79942.250000,79651.500000,9209
2021-11-09,80295.000000,80489.851563,78001.000000,78508.703125,78223.164063,23116
2021-11-10,78508.000000,78928.750000,78050.000000,78167.500000,77883.210938,9926
2021-11-11,78399.851563,78399.851563,76900.000000,77210.898438,76930.070313,12757
2021-11-12,77580.000000,78297.851563,77254.101563,78174.851563,77890.523438,11688
2021-11-15,78400.000000,78870.046875,77800.000000,78485.500000,78200.039063,10112
2021-11-16,78410.000000,79448.000000,78210.250000,78444.796875,78159.484375,16137
2021-11-17,78694.453125,79500.000000,78527.046875,79374.148438,79088.500000,10113
2021-11-18,79600.000000,79665.953125,77299.000000,77464.750000,77185.960938,10930
2021-11-22,77842.000000,77899.000000,75020.000000,75657.601563,75385.312500,15725
2021-11-23,75800.000000,76699.000000,75093.648438,76501.546875,76226.218750,7408
2021-11-24,76654.546875,77397.851563,76114.148438,76469.546875,76194.335938,6410
2021-11-25,76569.546875,76698.000000,75280.601563,75663.398438,75391.093750,10280
2021-11-26,75650.000000,75650.000000,74511.000000,75190.351563,74919.757813,9869
2021-11-29,74905.000000,75099.953125,73050.000000,73818.250000,73552.578125,8554
2021-11-30,73541.000000,75996.000000,73541.000000,74630.796875,74362.195313,25947
2021-12-01,74989.898438,75360.000000,73501.101563,73708.601563,73443.328125,11738
2021-12-02,74124.000000,74280.000000,73250.101563,73881.703125,73615.820313,11728
2021-12-03,74189.953125,74691.851563,73764.851563,73882.296875,73616.406250,6322
2021-12-06,73950.000000,74136.648438,72954.796875,73129.046875,72865.867188,7682
2021-12-07,73690.000000,73879.796875,73351.000000,73608.898438,73343.984375,4638
2021-12-08,74048.000000,75242.750000,74009.351563,74655.296875,74386.617188,8118
2021-12-09,74934.351563,75275.000000,74101.101563,74668.546875,74399.820313,6709
2021-12-10,74055.000000,75000.000000,74000.000000,74221.000000,73953.890625,4831
2021-12-13,74680.000000,75111.000000,73645.000000,73792.000000,73526.421875,7479
2021-12-14,73650.000000,74200.000000,73500.000000,74111.851563,73845.125000,5830
2021-12-15,74005.000000,74550.000000,73800.000000,73985.500000,73719.242188,3594
2021-12-16,74060.000000,74298.648438,73100.000000,73306.453125,73042.632813,8181
2021-12-17,73270.000000,73380.000000,72100.000000,72558.046875,72296.914063,10564
2021-12-20,72000.000000,72199.898438,68700.000000,69950.500000,69698.757813,19827
2021-12-21,69950.500000,71139.703125,69950.000000,70413.648438,70160.242188,11270
2021-12-22,70499.851563,71290.000000,70236.000000,70549.453125,70295.554688,8950
2021-12-23,70990.000000,71500.000000,70700.046875,71029.601563,70773.960938,8715
2021-12-24,71300.000000,71300.000000,69706.750000,70090.703125,69838.453125,8524
2021-12-27,70089.000000,70689.453125,69010.000000,70526.203125,70272.390625,7843
2021-12-28,70540.000000,71999.000000,70540.000000,71617.703125,71359.960938,8194
2021-12-29,71850.000000,72697.851563,71400.000000,72559.046875,72297.914063,9449
2021-12-30,72698.953125,72888.000000,71850.296875,72119.546875,71859.992188,6786
2021-12-31,72011.000000,73699.250000,72011.000000,73338.000000,73074.070313,6473
2022-01-03,73589.953125,73979.953125,73113.648438,73367.703125,73103.664063,5871
2022-01-04,73667.703125,74000.000000,73350.000000,73937.203125,73671.109375,6005
2022-01-05,73937.203125,74400.000000,73783.000000,74046.000000,73779.515625,7370
2022-01-06,73905.000000,74495.000000,73200.000000,74155.296875,73888.414063,7559
2022-01-07,74210.148438,74573.953125,73551.046875,74189.296875,73922.296875,5550
2022-01-10,74210.000000,74979.101563,74150.000000,74286.398438,74019.054688,5451
2022-01-11,74286.000000,74445.000000,73918.000000,74291.296875,74023.929688,5864
2022-01-12,74291.296875,75498.101563,74260.046875,75383.750000,75112.453125,7862
2022-01-13,75551.000000,76300.000000,75030.203125,75977.046875,75703.609375,9077
2022-01-14,75970.000000,76277.148438,75345.046875,76134.648438,75860.656250,4493
2022-01-17,76134.648438,77185.453125,75800.046875,76822.203125,76545.734375,6852
2022-01-18,76851.000000,77299.898438,76000.000000,76296.851563,76022.273438,8057
2022-01-19,76300.000000,76780.296875,75650.000000,76529.851563,76254.429688,6542
2022-01-20,76097.953125,76097.953125,73500.000000,73728.250000,73462.898438,16368
2022-01-21,73640.000000,74800.000000,72054.351563,72697.101563,72435.468750,11025
2022-01-24,72700.000000,72989.953125,70002.000000,71077.351563,70821.546875,10330
2022-01-25,70900.000000,72249.546875,69815.398438,70569.953125,70315.968750,11974
2022-01-27,70120.000000,71049.000000,69459.546875,70712.648438,70458.156250,10272
2022-01-28,71070.000000,72850.000000,71070.000000,71327.703125,71071.000000,9147
2022-01-31,72180.000000,72500.046875,71401.046875,72148.101563,71888.445313,6201
2022-02-01,72400.000000,72680.000000,71200.203125,71515.453125,71258.070313,12365
2022-02-02,71601.000000,72674.648438,71185.000000,71462.453125,71205.265625,8742
2022-02-03,70450.000000,71930.000000,70111.296875,70987.148438,70731.664063,10786
2022-02-04,70987.000000,71297.500000,69851.898438,70006.398438,69754.445313,11034
2022-02-07,70398.953125,70421.851563,68600.000000,68798.796875,68551.195313,12143
2022-02-08,69240.000000,69800.000000,68500.000000,69426.351563,69176.476563,11669
2022-02-09,69601.000000,70579.851563,69601.000000,70426.601563,70173.148438,5620
2022-02-10,70919.601563,70919.601563,69501.000000,69769.203125,69518.109375,14416
2022-02-11,69700.000000,69700.000000,68038.203125,68233.453125,67987.882813,15042
2022-02-14,67866.000000,67866.000000,65708.000000,65929.000000,65691.718750,18628
2022-02-15,66475.000000,66999.898438,65007.050781,66680.148438,66440.171875,14444
2022-02-16,67240.000000,67275.000000,66000.898438,66140.601563,65902.562500,12266
2022-02-17,66450.000000,66641.398438,65439.648438,65615.750000,65382.566406,7727
2022-02-18,65315.000000,66263.296875,65210.300781,65638.953125,65405.691406,19661
2022-02-21,65574.898438,65574.898438,64602.351563,64734.648438,64504.601563,10513
2022-02-22,63000.000000,65999.046875,63000.000000,65769.601563,65535.875000,26513
2022-02-23,66164.203125,66799.953125,65701.000000,65803.601563,65569.757813,11015
2022-02-24,64350.000000,65850.000000,63000.000000,63945.601563,63718.359375,43260
2022-02-25,64100.000000,65814.953125,64022.699219,65651.703125,65418.394531,19903
2022-02-28,65252.000000,66250.000000,64450.000000,65740.953125,65507.328125,13429
2022-03-02,65660.000000,66500.000000,65140.851563,66223.851563,65988.515625,18103
2022-03-03,66950.000000,66980.000000,65723.000000,66035.453125,65800.781250,13310
2022-03-04,65600.000000,66199.953125,65000.000000,65911.296875,65677.062500,18449
2022-03-07,65140.000000,66448.000000,63741.601563,66153.101563,65918.007813,29607
2022-03-08,66150.000000,66650.000000,65501.000000,66394.851563,66158.890625,8208
2022-03-09,66600.000000,66950.000000,65890.203125,66087.851563,65853.000000,6893
2022-03-10,66687.851563,67497.796875,66555.000000,66881.898438,66644.210938,9680
2022-03-11,66590.000000,68094.046875,66365.000000,67898.296875,67657.000000,7705
2022-03-14,68034.000000,68450.000000,67405.046875,68372.351563,68129.375000,6352
2022-03-15,68200.000000,68995.000000,67500.000000,68085.000000,67843.046875,9065
2022-03-16,68700.000000,68849.898438,68186.648438,68370.453125,68127.484375,7593
2022-03-17,68600.000000,69889.000000,68500.101563,68957.796875,68712.742188,14905
2022-03-21,69652.648438,69860.000000,66588.000000,66876.351563,66638.679688,12368
2022-03-22,67248.898438,67300.000000,65900.000000,67096.601563,66858.156250,9663
2022-03-23,67105.000000,67726.601563,66611.101563,66844.703125,66607.148438,8261
2022-03-24,66840.000000,67399.953125,66450.000000,66718.750000,66481.648438,7400
2022-03-25,66900.046875,67179.648438,66000.000000,66501.101563,66264.781250,5838
2022-03-28,66500.000000,66500.000000,64955.800781,65708.648438,65475.132813,9839
2022-03-29,65790.000000,66878.351563,65010.000000,65297.050781,65065.000000,9704
2022-03-30,65849.546875,65899.953125,65134.550781,65358.898438,65126.632813,7190
2022-03-31,65495.000000,65800.000000,64701.449219,65022.101563,64791.031250,10386
2022-04-01,65100.000000,66650.000000,65099.949219,66485.203125,66248.929688,7651
2022-04-04,66710.000000,67259.953125,66710.000000,67129.898438,66891.328125,6506
2022-04-05,67129.898438,68100.000000,67129.898438,67756.046875,67515.250000,7621
2022-04-06,67790.000000,67956.046875,67203.148438,67630.851563,67390.515625,6216
2022-04-07,67750.000000,68194.148438,66900.000000,67109.250000,66870.757813,8501
2022-04-08,67490.000000,68128.953125,66708.648438,67782.851563,67541.968750,12652
2022-04-11,67500.000000,68000.000000,67301.046875,67765.648438,67524.820313,4286
2022-04-12,67600.000000,67987.203125,66565.296875,67585.703125,67345.515625,13531
2022-04-13,67650.000000,68121.000000,67011.000000,67447.296875,67207.609375,8522
2022-04-18,67003.000000,67480.453125,66000.148438,66944.953125,66707.054688,11982
2022-04-19,67004.000000,67797.546875,65800.000000,66361.398438,66125.554688,17383
2022-04-20,66699.796875,68352.250000,66501.601563,67670.398438,67429.921875,9721
2022-04-21,68005.000000,70100.000000,67860.000000,69714.796875,69467.054688,11532
2022-04-22,69625.000000,69625.000000,68600.000000,69143.851563,68898.132813,6278
2022-04-25,68550.000000,69499.000000,68235.351563,69115.898438,68870.281250,9387
2022-04-26,69500.000000,71537.898438,69225.000000,71331.500000,71078.015625,16723
2022-04-27,70315.000000,72599.898438,70200.000000,72218.953125,71962.304688,14670
2022-04-28,72648.000000,72648.000000,71254.000000,72330.703125,72073.656250,11877
2022-04-29,72330.000000,73400.000000,71801.296875,72729.000000,72470.546875,11934
2022-05-02,72000.000000,72850.000000,71778.500000,72597.500000,72339.507813,5432
2022-05-04,72800.000000,73310.648438,71300.000000,71878.351563,71622.914063,9510
2022-05-05,72190.000000,72850.000000,70777.000000,71182.148438,70929.179688,7309
2022-05-06,70650.000000,70831.851563,69250.000000,69913.601563,69665.148438,8667
2022-05-09,69601.000000,69855.000000,68325.203125,68578.000000,68334.296875,11683
2022-05-10,68490.000000,70939.898438,67200.000000,68810.046875,68565.523438,28293
2022-05-11,68350.000000,69274.898438,67817.148438,68110.703125,67868.664063,10262
2022-05-12,67990.000000,68199.953125,66680.000000,67622.046875,67381.734375,11473
2022-05-13,67690.000000,73280.601563,67690.000000,72050.898438,71794.851563,28470
2022-05-16,71780.000000,73240.000000,71400.101563,72528.398438,72270.648438,12665
2022-05-17,72800.000000,74300.000000,72600.000000,74006.750000,73743.757813,10590
2022-05-18,74205.000000,74849.953125,73811.046875,74687.648438,74422.226563,10398
2022-05-19,73500.000000,74250.000000,73001.000000,73434.750000,73173.789063,8680
2022-05-20,74200.000000,74679.953125,73978.796875,74104.953125,73841.601563,7777
2022-05-23,74500.000000,75146.898438,73066.296875,73386.203125,73125.414063,8044
2022-05-24,73499.953125,74598.898438,73112.953125,74395.500000,74131.117188,7073
2022-05-25,74564.250000,75428.000000,73574.601563,74824.250000,74558.343750,7765
2022-05-26,75000.000000,75300.000000,73400.000000,75060.953125,74794.203125,9279
2022-05-27,75210.000000,75690.000000,74300.000000,74654.851563,74389.546875,7417
2022-05-30,74900.000000,75795.500000,74862.148438,75388.046875,75120.140625,6081
2022-05-31,75400.000000,78165.648438,75237.453125,77649.453125,77373.507813,27991
2022-06-01,77200.000000,77570.000000,76000.000000,76331.500000,76060.242188,7322
2022-06-02,75501.101563,75999.851563,75030.398438,75872.796875,75603.171875,5643
2022-06-03,76061.000000,76887.953125,76061.000000,76460.351563,76188.632813,10174
2022-06-06,76390.000000,76672.851563,74555.046875,74712.296875,74446.796875,8339
2022-06-07,74000.000000,74497.250000,71337.601563,71659.000000,71404.351563,12064
2022-06-08,71701.000000,72396.648438,70320.000000,70653.546875,70402.460938,10536
2022-06-09,70000.000000,70700.000000,70000.000000,70425.750000,70175.476563,5276
2022-06-10,70115.953125,70545.000000,69718.500000,69952.250000,69703.664063,6364
2022-06-13,69000.000000,69307.796875,68215.796875,68558.546875,68314.914063,5879
2022-06-14,67506.000000,69500.000000,67506.000000,68202.250000,67959.882813,6121
2022-06-15,68202.250000,69551.000000,68202.250000,68441.703125,68198.484375,7761
2022-06-16,69295.000000,69314.953125,67000.000000,67176.601563,66937.867188,7091
2022-06-17,67000.000000,69130.000000,65878.351563,68124.546875,67882.453125,17498
2022-06-20,68260.796875,68599.898438,66491.453125,66651.546875,66414.679688,6721
2022-06-21,66658.000000,68299.953125,66658.000000,68091.546875,67849.570313,5942
2022-06-22,67600.000000,68230.000000,67350.000000,68040.601563,67798.796875,4849
2022-06-23,68040.601563,69280.000000,68040.546875,69006.203125,68760.976563,7455
2022-06-24,68900.000000,70775.000000,68900.000000,70553.000000,70302.273438,12532
2022-06-27,71200.000000,71907.703125,70900.000000,71221.750000,70968.648438,8117
2022-06-28,71000.000000,72599.750000,70567.703125,72268.648438,72011.835938,10643
2022-06-29,71567.000000,72000.000000,71150.000000,71523.750000,71269.570313,6071
2022-06-30,71748.000000,72099.796875,70425.000000,70800.898438,70549.289063,6089
2022-07-01,70300.000000,72500.000000,70300.000000,72194.296875,71937.734375,5409
2022-07-04,71900.000000,72499.851563,71600.000000,71776.453125,71521.375000,4102
2022-07-05,72000.000000,72340.000000,71056.453125,71221.148438,70968.046875,3862
2022-07-06,71721.953125,73500.000000,71499.453125,73230.203125,72969.960938,7785
2022-07-07,73825.000000,75500.000000,73346.296875,75337.898438,75070.171875,12354
2022-07-08,75337.898438,76454.000000,75335.046875,76044.953125,75774.703125,10071
2022-07-11,76000.000000,76500.000000,75300.000000,76375.851563,76104.429688,8025
2022-07-12,76000.000000,76900.000000,75829.046875,76664.648438,76392.203125,7467
2022-07-13,76674.000000,77600.000000,76674.000000,77273.750000,76999.148438,7992
2022-07-14,77399.796875,77863.453125,76532.296875,77414.898438,77139.789063,6630
2022-07-15,77724.000000,79729.648438,77629.546875,79558.101563,79275.367188,14260
2022-07-18,79602.000000,80998.953125,79600.000000,80742.500000,80455.562500,15460
2022-07-19,80500.000000,80820.898438,79191.546875,79941.796875,79657.703125,8431
2022-07-20,80075.000000,80618.851563,79400.000000,79784.601563,79501.070313,7028
2022-07-21,79630.000000,80418.398438,79555.000000,80178.398438,79893.468750,6751
2022-07-22,80290.000000,80738.000000,79136.296875,79400.601563,79118.437500,6537
2022-07-25,79600.000000,81198.953125,79531.796875,80834.046875,80546.781250,11727
2022-07-26,80829.000000,80965.750000,79830.796875,80150.203125,79865.367188,5871
2022-07-27,80150.000000,80971.000000,79650.000000,80864.953125,80722.609375,5546
2022-07-28,81010.000000,83300.000000,81010.000000,83046.500000,82900.312500,14509
2022-07-29,83479.000000,83970.000000,82552.296875,83818.148438,83670.601563,12547
2022-08-01,84000.000000,87400.000000,83998.351563,86950.351563,86797.296875,16248
2022-08-02,86930.000000,88950.000000,86300.000000,88173.148438,88017.937500,18522
2022-08-03,88174.000000,88950.000000,87216.750000,88738.953125,88582.742188,15400
2022-08-04,88988.953125,89499.898438,87736.648438,88711.796875,88555.640625,11181
2022-08-05,89000.000000,89150.000000,87855.953125,88895.453125,88738.968750,9228
2022-08-08,88500.046875,88900.000000,87500.000000,87717.500000,87563.093750,8338
2022-08-10,86805.000000,87234.898438,82610.000000,83466.601563,83319.671875,26092
2022-08-11,83999.000000,84598.000000,82101.000000,82500.703125,82355.484375,12363
2022-08-12,82995.000000,84338.203125,82271.546875,83130.851563,82984.523438,10606
2022-08-16,83500.000000,87593.296875,83400.101563,86971.453125,86818.351563,28904
2022-08-17,87000.000000,87925.296875,86381.000000,86853.601563,86700.710938,18111
2022-08-18,86844.953125,87988.046875,85806.296875,87591.546875,87437.359375,14967
2022-08-19,87989.000000,88361.851563,86436.953125,86825.898438,86673.054688,11885
2022-08-22,86808.953125,86876.953125,84510.000000,84828.250000,84678.937500,11433
2022-08-23,83930.000000,86779.953125,83800.000000,85895.453125,85744.250000,13741
2022-08-24,85799.953125,86699.750000,84800.046875,85264.500000,85114.406250,8432
2022-08-25,85599.000000,86500.000000,85178.796875,85445.000000,85294.593750,12922
2022-08-26,86400.000000,86445.000000,85000.000000,85272.250000,85122.140625,6083
2022-08-29,84629.953125,84894.750000,83479.000000,84418.648438,84270.046875,5901
2022-08-30,84895.000000,86263.796875,84740.000000,85364.953125,85214.679688,14199
2022-09-01,85444.000000,85982.898438,84500.000000,85142.750000,84992.875000,6632
2022-09-02,85795.000000,85979.250000,84202.000000,84356.898438,84208.414063,7733
2022-09-05,84889.000000,85100.000000,84101.296875,84254.046875,84105.734375,4058
2022-09-06,84779.453125,85889.953125,84412.046875,85257.703125,85107.617188,11784
2022-09-07,84900.000000,85910.953125,84900.000000,85133.296875,84983.437500,5967
2022-09-08,85599.000000,86449.898438,85220.000000,85396.398438,85246.078125,7893
2022-09-09,85838.351563,85990.000000,84013.000000,84208.046875,84059.812500,6406
2022-09-12,84550.000000,85900.000000,84250.000000,85808.296875,85657.242188,8568
2022-09-13,86000.101563,86350.000000,85315.046875,85551.250000,85400.656250,5533
2022-09-14,83750.000000,86444.046875,83750.000000,86071.703125,85920.195313,9618
2022-09-15,86488.000000,93887.000000,85685.148438,92868.453125,92704.976563,66242
2022-09-16,92490.000000,93200.000000,85716.000000,86112.851563,85961.265625,52693
2022-09-19,87299.953125,87600.000000,84600.000000,86352.796875,86200.789063,35699
2022-09-20,86994.000000,87388.000000,85055.546875,85661.000000,85510.210938,17796
2022-09-21,85899.000000,86499.000000,84003.953125,84281.648438,84133.296875,17007
2022-09-22,84600.000000,85200.000000,83400.000000,84511.500000,84362.734375,14055
2022-09-23,84900.000000,85100.000000,82169.898438,82599.148438,82453.750000,16345
2022-09-26,82399.500000,82399.500000,78689.953125,79156.296875,79016.960938,17075
2022-09-27,79700.953125,81446.296875,79450.000000,79831.046875,79690.523438,18319
2022-09-28,79825.000000,81102.703125,79311.453125,80416.703125,80275.148438,15206
2022-09-29,81103.000000,81938.796875,78800.000000,79622.000000,79481.843750,16538
2022-09-30,80080.000000,82131.101563,79022.648438,81654.546875,81510.812500,15688
2022-10-03,82100.000000,82100.000000,80100.000000,80624.250000,80482.335938,9872
2022-10-04,81897.000000,83000.000000,81277.648438,82825.453125,82679.656250,10705
2022-10-06,83238.000000,83856.101563,82253.000000,82440.148438,82295.031250,10841
2022-10-07,82499.000000,82989.953125,81803.046875,82769.648438,82623.945313,8103
2022-10-10,81825.000000,82700.000000,81222.000000,82302.101563,82157.218750,8792
2022-10-11,82713.648438,83082.953125,80735.250000,81081.046875,80938.328125,10869
2022-10-12,81486.500000,82636.046875,81200.148438,82481.703125,82336.515625,8355
2022-10-13,82369.851563,82700.000000,81700.000000,82112.351563,81967.804688,8430
2022-10-14,82990.000000,83200.000000,81010.296875,81350.148438,81206.953125,7118
2022-10-17,81390.000000,82641.046875,80789.046875,82267.953125,82123.140625,8749
2022-10-18,82670.000000,83300.000000,82426.750000,83088.148438,82941.890625,5618
2022-10-19,83105.000000,84500.000000,82500.000000,83149.453125,83003.085938,9220
2022-10-20,83100.000000,84500.000000,83100.000000,84171.796875,84023.625000,12767
2022-10-21,84210.046875,88187.898438,84210.046875,86224.796875,86073.015625,36192
2022-10-24,87319.000000,87932.203125,85890.000000,86291.546875,86139.648438,3801
2022-10-25,86699.000000,87700.000000,86107.601563,87342.851563,87189.101563,14532
2022-10-27,88200.000000,88299.000000,86650.000000,87362.851563,87209.070313,10885
2022-10-28,87360.000000,89550.000000,87299.000000,89368.296875,89210.976563,26116
2022-10-31,89368.296875,91250.000000,89300.046875,90767.000000,90607.218750,16620
2022-11-01,90800.000000,92099.953125,90300.000000,90830.203125,90670.320313,14548
2022-11-02,91189.000000,91500.000000,90408.351563,90620.796875,90461.289063,11945
2022-11-03,90575.000000,91499.000000,90300.000000,90658.148438,90498.578125,8267
2022-11-04,91000.000000,91500.000000,90500.000000,91248.148438,91087.531250,6468
2022-11-07,91698.000000,96000.000000,91387.453125,94900.101563,94733.054688,28285
2022-11-09,91450.000000,91999.453125,85901.648438,87017.453125,86864.273438,80686
2022-11-10,87017.453125,88347.796875,85100.000000,87468.648438,87314.679688,24162
2022-11-11,88490.000000,88858.750000,85855.101563,86156.398438,86004.734375,17194
2022-11-14,86587.203125,86750.000000,85200.000000,86179.851563,86028.148438,13612
2022-11-15,86610.750000,87850.000000,86179.851563,87574.250000,87420.093750,19773
2022-11-16,87550.000000,88300.000000,87000.250000,87686.000000,87531.648438,9638
2022-11-17,88000.000000,88150.000000,87140.250000,87890.453125,87738.742188,8525
2022-11-18,87999.000000,88394.851563,87409.703125,88092.703125,87940.648438,6997
2022-11-21,88300.000000,89397.000000,87220.000000,89097.203125,88943.414063,11462
2022-11-22,89005.000000,89800.000000,88500.000000,88956.203125,88802.656250,9016
2022-11-23,89309.953125,89654.000000,88685.953125,88973.148438,88819.570313,6407
2022-11-24,89199.000000,89600.000000,88687.203125,89404.648438,89250.328125,6000
2022-11-25,89365.000000,90388.000000,89001.000000,89904.601563,89749.414063,9260
2022-11-28,90000.000000,91969.000000,89930.046875,91533.796875,91375.796875,13196
2022-11-29,92000.000000,92800.000000,91900.046875,92565.148438,92405.367188,11792
2022-11-30,92800.000000,94103.453125,92269.000000,93557.546875,93396.054688,17300
2022-12-01,94000.000000,95151.203125,93234.601563,94325.500000,94162.687500,16380
2022-12-02,94490.000000,94988.000000,93234.000000,94554.203125,94390.984375,11977
2022-12-05,94711.953125,95243.648438,94052.453125,94673.703125,94510.281250,8584
2022-12-06,94599.000000,94800.000000,94060.046875,94516.898438,94353.750000,6816
2022-12-07,94699.953125,95075.898438,92616.546875,92885.398438,92725.070313,13731
2022-12-08,93100.000000,93479.953125,90250.000000,91092.398438,90935.156250,14507
2022-12-09,91309.000000,92000.000000,90065.148438,91510.703125,91352.742188,10766
2022-12-12,91730.000000,91730.000000,90600.046875,91393.648438,91235.890625,6440
2022-12-13,91455.000000,91899.000000,90601.000000,90969.953125,90812.929688,5928
2022-12-14,91225.000000,91947.296875,90943.750000,91165.453125,91008.085938,4831
2022-12-15,91140.000000,91699.953125,90502.000000,90872.851563,90716.000000,5201
2022-12-16,90521.000000,90728.750000,88600.000000,89112.750000,88958.929688,8992
2022-12-19,89113.000000,90230.953125,88536.648438,89916.953125,89761.742188,5089
2022-12-20,90199.898438,90199.898438,88700.000000,89005.000000,88851.367188,7210
2022-12-21,89299.000000,89900.000000,87278.750000,88192.953125,88040.718750,7768
2022-12-22,88200.046875,88899.750000,87501.000000,88192.750000,88040.515625,5601
2022-12-23,88140.000000,88140.000000,85774.250000,86071.000000,85922.429688,7258
2022-12-26,85802.453125,88373.953125,85201.046875,87596.601563,87445.398438,6899
2022-12-27,88000.000000,88490.000000,87500.000000,88090.148438,87938.101563,5533
2022-12-28,87760.000000,88590.000000,87500.000000,87923.250000,87771.484375,5192
2022-12-29,87900.000000,87900.000000,86611.453125,87567.953125,87416.804688,6365
2022-12-30,87900.000000,89250.000000,87812.250000,88535.453125,88382.632813,6766
2023-01-02,88600.000000,88745.351563,87879.703125,88051.203125,87899.218750,4248
2023-01-03,88397.898438,89121.000000,87962.703125,88876.148438,88722.734375,4793
2023-01-04,88892.000000,89073.546875,87398.000000,88012.250000,87860.328125,7515
2023-01-05,88500.000000,91900.000000,88441.953125,91275.796875,91118.242188,22626
2023-01-06,91580.000000,93400.000000,90557.796875,93141.500000,92980.726563,28710
2023-01-09,93600.000000,93998.750000,92902.000000,93447.601563,93286.296875,8191
2023-01-10,93250.000000,94480.000000,93093.898438,94163.953125,94001.414063,11295
2023-01-11,94261.000000,94399.851563,90750.000000,91142.000000,90984.671875,12684
2023-01-12,91597.750000,91663.500000,88573.000000,89518.250000,89363.726563,13853
2023-01-13,89700.000000,90650.000000,89156.296875,89712.953125,89558.101563,13692
2023-01-16,90100.000000,90679.601563,89000.000000,89228.351563,89074.335938,9198
2023-01-17,89682.851563,89965.898438,89010.046875,89526.750000,89372.210938,6548
2023-01-18,89360.000000,90399.953125,89279.953125,90196.851563,90041.164063,6516
2023-01-19,89999.000000,90899.000000,89819.000000,90484.000000,90327.804688,5767
2023-01-20,90484.000000,91198.898438,89255.648438,89557.000000,89402.406250,7211
2023-01-23,89995.000000,90539.750000,89679.953125,90280.351563,90124.515625,4493
2023-01-24,90500.000000,90949.398438,90045.046875,90414.500000,90258.429688,4227
2023-01-25,90300.000000,90436.000000,88429.601563,89571.750000,89417.132813,5737
2023-01-27,89640.000000,89665.750000,86911.351563,88261.101563,88108.757813,9731
2023-01-30,88360.000000,90207.000000,88062.750000,89263.898438,89109.812500,7747
2023-01-31,89500.000000,91090.000000,89405.046875,90869.398438,90712.546875,11151
2023-02-01,91000.000000,92950.000000,90722.546875,91961.453125,91802.710938,11990
2023-02-02,91700.000000,93000.000000,91052.648438,92817.351563,92657.132813,7087
2023-02-03,93449.000000,93449.000000,91450.000000,92853.351563,92693.078125,8666
2023-02-06,92785.000000,93241.453125,92211.546875,92677.851563,92517.882813,6467
2023-02-07,92600.000000,92700.000000,91550.000000,91739.851563,91581.500000,5791
2023-02-08,91630.000000,92484.851563,90739.851563,92275.648438,92116.367188,5787
2023-02-09,92275.000000,93100.000000,87351.000000,88813.046875,88659.734375,36042
2023-02-10,89000.000000,89976.898438,88125.648438,89070.898438,88917.148438,10500
2023-02-13,89408.000000,89408.000000,88200.000000,88803.898438,88650.609375,7364
2023-02-14,89260.000000,89260.000000,87500.000000,88050.000000,87898.015625,6328
2023-02-15,88390.000000,89074.203125,88050.000000,88855.453125,88702.070313,6123
2023-02-16,88800.000000,89971.703125,88722.203125,89215.796875,89061.804688,8304
2023-02-17,89120.000000,89668.000000,88550.000000,88739.703125,88586.523438,4351
2023-02-20,89000.000000,90000.000000,88717.101563,89181.101563,89027.164063,5810
2023-02-21,89648.000000,90445.000000,89121.250000,89957.203125,89804.937500,6804
2023-02-22,89958.000000,90000.000000,87500.000000,87658.296875,87509.929688,10970
2023-02-23,87999.000000,88249.000000,86001.000000,86730.851563,86584.054688,10316
2023-02-24,87350.000000,87462.000000,86650.000000,86800.703125,86653.789063,4732
2023-02-27,86786.000000,86786.000000,84802.046875,85143.101563,84998.992188,7189
2023-02-28,85565.000000,85898.203125,84640.000000,85256.601563,85112.296875,9473
2023-03-01,85654.250000,86444.953125,84827.500000,86068.601563,85922.921875,6829
2023-03-02,86480.000000,87150.000000,86000.000000,86802.703125,86655.789063,4710
2023-03-03,87001.000000,87399.398438,86200.898438,86363.148438,86216.976563,5234
2023-03-06,86400.000000,87250.000000,86400.000000,86715.351563,86568.578125,4610
2023-03-08,86557.000000,87199.000000,86471.148438,86752.796875,86605.960938,4988
